HAUL ID,Year,Date,Sea,Ices division,Predator Latin name,Predator common name,Pooled,Mean length of predator,Prey Latin name,Prey common name,Prey group,Predator ID,Number of stomachs,Prey Length,Minimum number
EHOLT-1956-06-60,1956,02/10/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,63,MALLOTUS VILLOSUS,CAPELIN,Teleost,EHOLT-1956-06-60\HAD-1,1,,2
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,79,EMPTY,EMPTY,Empty,EHOLT-1956-07-74\HAD-13,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,76,EMPTY,EMPTY,Empty,EHOLT-1956-07-75\HAD-36,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,77,EMPTY,EMPTY,Empty,EHOLT-1956-07-75\HAD-37,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,35,EMPTY,EMPTY,Empty,EHOLT-1956-07-87\HAD-44,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33,EMPTY,EMPTY,Empty,EHOLT-1956-07-87\HAD-45,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,56,EMPTY,EMPTY,Empty,EHOLT-1956-07-87\HAD-50,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,85,EMPTY,EMPTY,Empty,EHOLT-1956-07-74\HAD-18,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,52,EMPTY,EMPTY,Empty,EHOLT-1956-07-74\HAD-25,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,46,EMPTY,EMPTY,Empty,EHOLT-1956-07-74\HAD-8,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,48,EMPTY,EMPTY,Empty,EHOLT-1956-07-74\HAD-9,1,,1
EHOLT-1958-2A-54,1958,21/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,58,EMPTY,EMPTY,Empty,EHOLT-1958-2A-54\HAD-1,1,,1
EHOLT-1958-2A-54,1958,21/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,54,EMPTY,EMPTY,Empty,EHOLT-1958-2A-54\HAD-2,1,,1
EHOLT-1958-2A-54,1958,21/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,66,EMPTY,EMPTY,Empty,EHOLT-1958-2A-54\HAD-3,1,,1
EHOLT-1958-2A-54,1958,21/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,48,EMPTY,EMPTY,Empty,EHOLT-1958-2A-54\HAD-4,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,63,EMPTY,EMPTY,Empty,EHOLT-1958-2A-59\HAD-61,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,45,EMPTY,EMPTY,Empty,EHOLT-1956-07-87\HAD-53,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33,EMPTY,EMPTY,Empty,EHOLT-1956-07-87\HAD-56,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37,EMPTY,EMPTY,Empty,EHOLT-1956-07-87\HAD-57,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,35,EMPTY,EMPTY,Empty,EHOLT-1956-07-87\HAD-58,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,27,EMPTY,EMPTY,Empty,EHOLT-1956-07-87\HAD-59,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,53,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-87\HAD-55,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,79,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-74\HAD-6,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,75,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-74\HAD-5,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,50,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-87\HAD-52,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,59,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-87\HAD-46,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,50,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-87\HAD-43,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,76,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-75\HAD-38,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,81,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-75\HAD-39,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,87,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-75\HAD-41,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,60,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-74\HAD-14,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,82,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-74\HAD-11,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,83,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-74\HAD-12,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,78,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-74\HAD-15,1,,1
EHOLT-1956-07-55,1956,07/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,60,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-55\HAD-1,1,,1
EHOLT-1956-07-55,1956,07/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,64,GASTROPODA,GASTROPODA,Gastropod,EHOLT-1956-07-55\HAD-3,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,81,PAGURUS PUBESCENS,NORTHERN HERMIT CRAB,Anomura,EHOLT-1956-07-75\HAD-39,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49,PAGURUS PUBESCENS,NORTHERN HERMIT CRAB,Anomura,EHOLT-1956-07-74\HAD-20,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,64,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-40,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,65,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-41,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,68,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-42,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,54,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-43,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-44,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-45,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,45,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-46,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,42,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-47,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,39,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-48,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-49,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,52,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-50,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,39,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-51,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,41,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-52,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-53,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,32,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-54,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,34,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-55,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,52,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-56,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,28,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-57,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,30,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-58,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,28,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-59,1,,1
EHOLT-1958-2A-59,1958,23/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,29,CLUPEA HARENGUS (EGGS),HERRING (EGGS) ,Teleost,EHOLT-1958-2A-59\HAD-60,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49,BIVALVIA,MOLLUSCA-BIVALVIA,Bivalve,EHOLT-1956-07-74\HAD-24,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,87,BIVALVIA,MOLLUSCA-BIVALVIA,Bivalve,EHOLT-1956-07-74\HAD-30,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,84,BIVALVIA,MOLLUSCA-BIVALVIA,Bivalve,EHOLT-1956-07-75\HAD-31,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,80,BIVALVIA,MOLLUSCA-BIVALVIA,Bivalve,EHOLT-1956-07-75\HAD-35,1,,1
EHOLT-1956-07-66,1956,09/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,89,BIVALVIA,MOLLUSCA-BIVALVIA,Bivalve,EHOLT-1956-07-66\HAD-999,1,,3
EHOLT-1956-07-55,1956,07/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,64,BIVALVIA,MOLLUSCA-BIVALVIA,Bivalve,EHOLT-1956-07-55\HAD-3,1,,1
EHOLT-1954-06-44,1954,12/10/1954,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,87,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE (LR DAB),Teleost,EHOLT-1954-06-44\HAD-1,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE (LR DAB),Teleost,EHOLT-1956-07-74\HAD-24,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,78,MOLLUSCA,MOLLUSCS,Mollusc,EHOLT-1956-07-75\HAD-42,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,78,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-75\HAD-42,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,81,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-75\HAD-39,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,80,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-75\HAD-35,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,83,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-75\HAD-34,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,75,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-5,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,81,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-75\HAD-32,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,84,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-75\HAD-33,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,50,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-87\HAD-43,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,46,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-7,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,77,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-75\HAD-40,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,50,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-87\HAD-52,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,47,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-87\HAD-51,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-87\HAD-47,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,59,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-87\HAD-49,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,76,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-4,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-28,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,80,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-29,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,84,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-75\HAD-31,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,79,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-6,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-24,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,53,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-23,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-21,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,83,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-22,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,78,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-15,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,63,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-16,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,83,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-12,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-17,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,82,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-11,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,52,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-10,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,60,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-74\HAD-14,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,53,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-87\HAD-55,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,OPHIURIDA (ORDER),BRITTLE-STARS,Ophiuroid,EHOLT-1956-07-87\HAD-54,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,59,PANDALUS BOREALIS,NORTHERN PINK SHRIMP,Shrimp,EHOLT-1956-07-87\HAD-46,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,84,PLEUROBRACHIA PILEUS,SEA GOOSEBERRY,Ctenophore,EHOLT-1956-07-74\HAD-26,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,53,POLYCHAETA,BRISTLE WORMS,Polychaete,EHOLT-1956-07-74\HAD-23,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,POLYCHAETA,BRISTLE WORMS,Polychaete,EHOLT-1956-07-74\HAD-21,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49,POLYCHAETA,BRISTLE WORMS,Polychaete,EHOLT-1956-07-74\HAD-20,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,52,POLYCHAETA,BRISTLE WORMS,Polychaete,EHOLT-1956-07-74\HAD-19,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,POLYCHAETA,BRISTLE WORMS,Polychaete,EHOLT-1956-07-74\HAD-17,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49,CARIDEA,SHRIMPS,Shrimp,EHOLT-1956-07-87\HAD-48,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,84,OSTEICHTHYS - TELEOSTEI,FISH REMAINS (UNIDENTIFIED),Teleost,EHOLT-1956-07-74\HAD-26,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,OSTEICHTHYS - TELEOSTEI,FISH REMAINS (UNIDENTIFIED),Teleost,EHOLT-1956-07-74\HAD-28,1,,1
EHOLT-1956-07-55,1956,07/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,57,ASTEROIDEA,STARFISHES,Starfish,EHOLT-1956-07-55\HAD-2,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,35,ROCK/STONES,ROCK/STONES,Rock,EHOLT-1956-07-87\HAD-44,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,83,TUBEWORMS ,TUBEWORMS ,Polychaete,EHOLT-1956-07-75\HAD-34,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,80,TUBEWORMS ,TUBEWORMS ,Polychaete,EHOLT-1956-07-75\HAD-35,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,79,TUBEWORMS ,TUBEWORMS ,Polychaete,EHOLT-1956-07-74\HAD-6,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,54,TUBEWORMS ,TUBEWORMS ,Polychaete,EHOLT-1956-07-74\HAD-27,1,,1
